quoteId,claimId,customerId,customerName,cancellationDate,cancelReasonDescription,controllingStateOrProvinceCode,effectiveDate,expirationDate,id,lineOfBusinessCode,number,originalEffectiveDate,parentEntityId,parentEntityTypeName,statusCode,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,durationInMonths,totalPremium,claimAmount,givenName,surname
Q1339,C1339,339,Kevin Walker,3/31/2049,Cancellation due to non-payment,NY,3/31/2048,4/1/2049,P1339,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5042.21721603025,14,Technology,2176198,Credit Card,1,12,5267.56446178592,4767.56446178592,Kevin,Walker
Q1340,C1340,340,Cindy Hernandez,4/30/2049,Cancellation due to non-payment,NY,4/30/2048,5/1/2049,P1340,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1792.24629942928,38,Construction,7566511,Credit Card,1,12,1880.50744585901,1380.50744585901,Cindy,Hernandez
Q1341,C1341,341,Brooke Dixon,5/31/2049,Cancellation due to non-payment,NY,5/31/2048,6/1/2049,P1341,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5293.0969199643,53,Consulting,1568919,ACH Transfer,1,12,5424.54287605149,4924.54287605149,Brooke,Dixon
Q1342,C1342,342,Patricia Noble,6/30/2049,Cancellation due to non-payment,NY,6/30/2048,7/1/2049,P1342,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5241.58095532576,61,Retail,3381941,Cheque,1,12,5261.24593702509,4761.24593702509,Patricia,Noble
Q1343,C1343,343,Theresa Warren,7/31/2049,Cancellation due to non-payment,NY,7/31/2048,8/1/2049,P1343,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2653.05101764683,36,Construction,3510580,Credit Card,1,12,2558.81682919013,2058.81682919013,Theresa,Warren
Q1344,C1344,344,Karen Williams,8/31/2049,Cancellation due to non-payment,NY,8/31/2048,9/1/2049,P1344,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5016.08365813496,40,Consulting,5099111,Cheque,1,12,4904.66484314175,4404.66484314175,Karen,Williams
Q1345,C1345,345,Marissa Garcia,9/30/2049,Cancellation due to non-payment,NY,9/30/2048,10/1/2049,P1345,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4697.86098968693,81,Retail,3785104,ACH Transfer,1,12,4586.54260957636,4086.54260957636,Marissa,Garcia
Q1346,C1346,346,Kevin Combs,10/31/2049,Cancellation due to non-payment,NY,10/31/2048,11/1/2049,P1346,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6493.90377235762,30,Technology,7759791,ACH Transfer,1,12,6542.65088246994,6042.65088246994,Kevin,Combs
Q1347,C1347,347,Tina Wallace,11/30/2049,Cancellation due to non-payment,NY,11/30/2048,12/1/2049,P1347,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6612.37521981462,9,Retail,1520858,Credit Card,1,12,6715.84285780879,6215.84285780879,Tina,Wallace
Q1348,C1348,348,Patricia Adkins,12/31/2049,Cancellation due to non-payment,NY,12/31/2048,1/1/2050,P1348,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1389.58174921909,64,Manufacturing,1848982,ACH Transfer,1,12,1407.7360879484,907.7360879484,Patricia,Adkins
Q1349,C1349,349,Rachel Buck,1/31/2050,Cancellation due to non-payment,NY,1/31/2049,2/1/2050,P1349,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4584.6901982952,33,Retail,6663614,Credit Card,1,12,4371.51353163824,3871.51353163824,Rachel,Buck
Q1350,C1350,350,Ronald Brennan,2/28/2050,Cancellation due to non-payment,NY,2/28/2049,3/1/2050,P1350,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6327.70566013907,52,Manufacturing,9933673,Cheque,1,12,6632.73924142812,6132.73924142812,Ronald,Brennan
Q1351,C1351,351,Jennifer Lewis,3/31/2050,Cancellation due to non-payment,NY,3/31/2049,4/1/2050,P1351,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5731.12964519912,89,Retail,4996799,Credit Card,1,12,5528.22632722078,5028.22632722078,Jennifer,Lewis
Q1352,C1352,352,Jennifer Sanchez,4/30/2050,Cancellation due to non-payment,NY,4/30/2049,5/1/2050,P1352,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8776.92233092637,14,Manufacturing,8566685,Credit Card,1,12,8708.4085706949,8208.4085706949,Jennifer,Sanchez
Q1353,C1353,353,Maria Murillo,5/31/2050,Cancellation due to non-payment,NY,5/31/2049,6/1/2050,P1353,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6885.71395727599,75,Technology,7579816,Cheque,1,12,6928.2426845705,6428.2426845705,Maria,Murillo
Q1354,C1354,354,Christopher Myers,6/30/2050,Cancellation due to non-payment,NY,6/30/2049,7/1/2050,P1354,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2521.96761483528,53,Consulting,6107509,Credit Card,1,12,2466.40984373286,1966.40984373286,Christopher,Myers
Q1355,C1355,355,Melissa Jones,7/31/2050,Cancellation due to non-payment,NY,7/31/2049,8/1/2050,P1355,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1632.93894025167,99,Manufacturing,4545818,Credit Card,1,12,1635.11872660386,1135.11872660386,Melissa,Jones
Q1356,C1356,356,Walter Cortez,8/31/2050,Cancellation due to non-payment,NY,8/31/2049,9/1/2050,P1356,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7035.0206860315,59,Manufacturing,5222964,ACH Transfer,1,12,6781.77350385684,6281.77350385684,Walter,Cortez
Q1357,C1357,357,Michael Steele,9/30/2050,Cancellation due to non-payment,NY,9/30/2049,10/1/2050,P1357,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1288.23279967199,78,Technology,6533636,Cheque,1,12,1238.60179487459,738.60179487459,Michael,Steele
Q1358,C1358,358,Natasha Taylor,10/31/2050,Cancellation due to non-payment,NY,10/31/2049,11/1/2050,P1358,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6222.88375154249,94,Manufacturing,4195077,Credit Card,1,12,6271.98023146117,5771.98023146117,Natasha,Taylor
Q1359,C1359,359,Donna Martin,11/30/2050,Cancellation due to non-payment,NY,11/30/2049,12/1/2050,P1359,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9250.90502387159,41,Construction,9272800,Cheque,1,12,9462.07217282461,8962.07217282461,Donna,Martin
Q1360,C1360,360,Brian Mcneil,12/31/2050,Cancellation due to non-payment,NY,12/31/2049,1/1/2051,P1360,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6236.33334022369,68,Technology,6363998,Cheque,1,12,6179.26760088291,5679.26760088291,Brian,Mcneil
Q1361,C1361,361,Jonathan Barnett,1/31/2051,Cancellation due to non-payment,NY,1/31/2050,2/1/2051,P1361,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4678.82601491484,68,Construction,4730232,Credit Card,1,12,4493.52933585869,3993.52933585869,Jonathan,Barnett
Q1362,C1362,362,David Christian,2/28/2051,Cancellation due to non-payment,NY,2/28/2050,3/1/2051,P1362,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6593.14534041544,92,Technology,1020114,ACH Transfer,1,12,6789.59396598117,6289.59396598117,David,Christian
Q1363,C1363,363,Michael Daugherty,3/31/2051,Cancellation due to non-payment,NY,3/31/2050,4/1/2051,P1363,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5187.28748589664,8,Manufacturing,9090499,Cheque,1,12,5124.27601442365,4624.27601442365,Michael,Daugherty
Q1364,C1364,364,Michelle Campos,4/30/2051,Cancellation due to non-payment,NY,4/30/2050,5/1/2051,P1364,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5988.31044425238,2,Construction,8247047,Credit Card,1,12,5910.55110384341,5410.55110384341,Michelle,Campos
Q1365,C1365,365,Michele Quinn,5/31/2051,Cancellation due to non-payment,NY,5/31/2050,6/1/2051,P1365,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9694.01551759462,86,Manufacturing,2282926,Cheque,1,12,9473.18327898872,8973.18327898872,Michele,Quinn
Q1366,C1366,366,Michael Davis,6/30/2051,Cancellation due to non-payment,NY,6/30/2050,7/1/2051,P1366,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4310.05308895862,41,Technology,2585670,ACH Transfer,1,12,4474.92374020696,3974.92374020696,Michael,Davis
Q1367,C1367,367,Michael Ford,7/31/2051,Cancellation due to non-payment,NY,7/31/2050,8/1/2051,P1367,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9859.00159842448,55,Manufacturing,3444250,ACH Transfer,1,12,9650.71507441522,9150.71507441522,Michael,Ford
Q1368,C1368,368,James Price,8/31/2051,Cancellation due to non-payment,NY,8/31/2050,9/1/2051,P1368,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9522.34509932013,16,Construction,4123278,ACH Transfer,1,12,9148.15577760457,8648.15577760457,James,Price
Q1369,C1369,369,Brenda Malone,9/30/2051,Cancellation due to non-payment,NY,9/30/2050,10/1/2051,P1369,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2673.64483714486,93,Construction,637977,Credit Card,1,12,2762.12021310366,2262.12021310366,Brenda,Malone
Q1370,C1370,370,Toni Pineda,10/31/2051,Cancellation due to non-payment,NY,10/31/2050,11/1/2051,P1370,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1581.62213760289,62,Manufacturing,3768280,Credit Card,1,12,1624.25170787648,1124.25170787648,Toni,Pineda
Q1371,C1371,371,Erica Robbins,11/30/2051,Cancellation due to non-payment,NY,11/30/2050,12/1/2051,P1371,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1996.89715169398,48,Retail,2823408,ACH Transfer,1,12,1907.00201239683,1407.00201239683,Erica,Robbins
Q1372,C1372,372,Melvin Berg,12/31/2051,Cancellation due to non-payment,NY,12/31/2050,1/1/2052,P1372,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1126.86226202299,30,Technology,4884808,Credit Card,1,12,1163.99643086394,663.99643086394,Melvin,Berg
Q1373,C1373,373,Antonio Alvarez,1/31/2052,Cancellation due to non-payment,NY,1/31/2051,2/1/2052,P1373,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1915.54741585934,12,Technology,6737640,ACH Transfer,1,12,1849.98664680335,1349.98664680335,Antonio,Alvarez
Q1374,C1374,374,Maria Dalton,2/28/2052,Cancellation due to non-payment,NY,2/28/2051,2/29/2052,P1374,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7141.54189767585,35,Manufacturing,6937388,Credit Card,1,12,7147.06096074721,6647.06096074721,Maria,Dalton
Q1375,C1375,375,Joshua Perez,3/31/2052,Cancellation due to non-payment,NY,3/31/2051,4/1/2052,P1375,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1599.22609321499,11,Retail,4754419,ACH Transfer,1,12,1640.69783614206,1140.69783614206,Joshua,Perez
Q1376,C1376,376,Darryl Clark,4/30/2052,Cancellation due to non-payment,NY,4/30/2051,5/1/2052,P1376,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4014.28982786687,64,Construction,8530899,Cheque,1,12,3870.78067264385,3370.78067264385,Darryl,Clark
Q1377,C1377,377,Mark Sanchez,5/31/2052,Cancellation due to non-payment,NY,5/31/2051,6/1/2052,P1377,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8556.81910850614,50,Consulting,4722580,ACH Transfer,1,12,8603.87779872509,8103.87779872509,Mark,Sanchez
Q1378,C1378,378,Jacqueline Harvey,6/30/2052,Cancellation due to non-payment,NY,6/30/2051,7/1/2052,P1378,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1211.23950267298,85,Consulting,4689058,ACH Transfer,1,12,1209.44742162243,709.44742162243,Jacqueline,Harvey
Q1379,C1379,379,Tina Johnson,7/31/2052,Cancellation due to non-payment,NY,7/31/2051,8/1/2052,P1379,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8212.95469461868,21,Manufacturing,7345136,Credit Card,1,12,8330.21634330042,7830.21634330042,Tina,Johnson
Q1380,C1380,380,Katherine Barber,8/31/2052,Cancellation due to non-payment,NY,8/31/2051,9/1/2052,P1380,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3569.56683527066,69,Retail,8479966,Credit Card,1,12,3536.69297296059,3036.69297296059,Katherine,Barber
Q1381,C1381,381,Sharon Williams,9/30/2052,Cancellation due to non-payment,NY,9/30/2051,10/1/2052,P1381,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1994.05215661809,48,Retail,2222827,Credit Card,1,12,2063.4834485949,1563.4834485949,Sharon,Williams
Q1382,C1382,382,Joshua Myers,10/31/2052,Cancellation due to non-payment,NY,10/31/2051,11/1/2052,P1382,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7191.44385467436,20,Technology,7532300,Credit Card,1,12,7270.63448827735,6770.63448827735,Joshua,Myers
Q1383,C1383,383,Maurice Barrera,11/30/2052,Cancellation due to non-payment,NY,11/30/2051,12/1/2052,P1383,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6973.13702334328,67,Construction,7737174,Credit Card,1,12,6660.48562101895,6160.48562101895,Maurice,Barrera
Q1384,C1384,384,Leslie Gross,12/31/2052,Cancellation due to non-payment,NY,12/31/2051,1/1/2053,P1384,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8682.05343558223,44,Retail,808672,Credit Card,1,12,8897.24812174347,8397.24812174347,Leslie,Gross
Q1385,C1385,385,Natalie James,1/31/2053,Cancellation due to non-payment,NY,1/31/2052,2/1/2053,P1385,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7735.00438593513,33,Consulting,7021154,Cheque,1,12,7615.63939423497,7115.63939423497,Natalie,James
Q1386,C1386,386,Dylan Leblanc,2/28/2053,Cancellation due to non-payment,NY,2/29/2052,3/1/2053,P1386,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8087.43657503257,73,Construction,8825977,ACH Transfer,1,12,8231.32837346363,7731.32837346363,Dylan,Leblanc
Q1387,C1387,387,Logan Hays,3/31/2053,Cancellation due to non-payment,NY,3/31/2052,4/1/2053,P1387,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3635.0744542119,61,Construction,4607167,ACH Transfer,1,12,3538.31115314175,3038.31115314175,Logan,Hays
Q1388,C1388,388,Tracy Mccormick,4/30/2053,Cancellation due to non-payment,NY,4/30/2052,5/1/2053,P1388,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,2501.09541177404,9,Manufacturing,2327039,ACH Transfer,1,12,2596.9558940175,2096.9558940175,Tracy,Mccormick
Q1389,C1389,389,Brandy Briggs,5/31/2053,Cancellation due to non-payment,NY,5/31/2052,6/1/2053,P1389,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8119.90401563613,68,Retail,396063,Cheque,1,12,7755.53276476772,7255.53276476772,Brandy,Briggs
Q1390,C1390,390,Diana Campos,6/30/2053,Cancellation due to non-payment,NY,6/30/2052,7/1/2053,P1390,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8223.3358245475,35,Manufacturing,1483875,ACH Transfer,1,12,8261.51265340537,7761.51265340537,Diana,Campos
Q1391,C1391,391,Hannah Williams,7/31/2053,Cancellation due to non-payment,NY,7/31/2052,8/1/2053,P1391,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9652.85228838508,81,Retail,6725169,Cheque,1,12,9914.54627800605,9414.54627800605,Hannah,Williams
Q1392,C1392,392,Randy Simmons,8/31/2053,Cancellation due to non-payment,NY,8/31/2052,9/1/2053,P1392,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4512.52426375516,98,Technology,1976336,Cheque,1,12,4713.55909220283,4213.55909220283,Randy,Simmons
Q1393,C1393,393,Christopher Johnson,9/30/2053,Cancellation due to non-payment,NY,9/30/2052,10/1/2053,P1393,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4204.56813384602,88,Manufacturing,7641586,Cheque,1,12,4348.16277213504,3848.16277213504,Christopher,Johnson
Q1394,C1394,394,Cynthia Fritz,10/31/2053,Cancellation due to non-payment,NY,10/31/2052,11/1/2053,P1394,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8003.51151648311,96,Manufacturing,4056778,ACH Transfer,1,12,7987.71664667797,7487.71664667797,Cynthia,Fritz
Q1395,C1395,395,Linda Thomas,11/30/2053,Cancellation due to non-payment,NY,11/30/2052,12/1/2053,P1395,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4000.93727485029,65,Consulting,2987757,Cheque,1,12,4067.23186227716,3567.23186227716,Linda,Thomas
Q1396,C1396,396,Brooke Hall,12/31/2053,Cancellation due to non-payment,NY,12/31/2052,1/1/2054,P1396,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9685.2038088783,8,Manufacturing,2568665,ACH Transfer,1,12,9376.81593043208,8876.81593043208,Brooke,Hall
Q1397,C1397,397,Alexander Bond,1/31/2054,Cancellation due to non-payment,NY,1/31/2053,2/1/2054,P1397,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8665.40919105314,45,Retail,6572973,ACH Transfer,1,12,8725.7147665871,8225.7147665871,Alexander,Bond
Q1398,C1398,398,Carmen Hickman,2/28/2054,Cancellation due to non-payment,NY,2/28/2053,3/1/2054,P1398,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4738.79760503188,87,Consulting,792924,Credit Card,1,12,4860.94624637516,4360.94624637516,Carmen,Hickman
Q1399,C1399,399,Christina Robinson,3/31/2054,Cancellation due to non-payment,NY,3/31/2053,4/1/2054,P1399,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7848.71881184388,47,Manufacturing,2670115,Credit Card,1,12,7757.83961012347,7257.83961012347,Christina,Robinson
Q1400,C1400,400,Leah Blake,4/30/2054,Cancellation due to non-payment,NY,4/30/2053,5/1/2054,P1400,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7951.98363642226,40,Manufacturing,1761655,Cheque,1,12,7790.88586676214,7290.88586676214,Leah,Blake
Q1401,C1401,401,Anna Roberts,5/31/2054,Cancellation due to non-payment,NY,5/31/2053,6/1/2054,P1401,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1863.91667635775,76,Technology,7599066,Cheque,1,12,1928.11481952339,1428.11481952339,Anna,Roberts
Q1402,C1402,402,Keith Perez,6/30/2054,Cancellation due to non-payment,NY,6/30/2053,7/1/2054,P1402,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8819.74596352786,54,Manufacturing,4772412,ACH Transfer,1,12,9122.9761601161,8622.9761601161,Keith,Perez
Q1403,C1403,403,Yvette Sanchez,7/31/2054,Cancellation due to non-payment,NY,7/31/2053,8/1/2054,P1403,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5290.25042003583,76,Construction,3200498,Cheque,1,12,5547.27135203071,5047.27135203071,Yvette,Sanchez
Q1404,C1404,404,Melissa Cochran,8/31/2054,Cancellation due to non-payment,NY,8/31/2053,9/1/2054,P1404,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,8637.59598579476,46,Consulting,9512528,Cheque,1,12,8438.11719496967,7938.11719496967,Melissa,Cochran
Q1405,C1405,405,James Sanchez,9/30/2054,Cancellation due to non-payment,NY,9/30/2053,10/1/2054,P1405,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3944.00987837881,47,Construction,7281479,ACH Transfer,1,12,3880.4464092755,3380.4464092755,James,Sanchez
Q1406,C1406,406,Anne Mcgee,10/31/2054,Cancellation due to non-payment,NY,10/31/2053,11/1/2054,P1406,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9036.7253679934,15,Consulting,3911666,Cheque,1,12,9059.7090564658,8559.7090564658,Anne,Mcgee
Q1407,C1407,407,Michael Marshall,11/30/2054,Cancellation due to non-payment,NY,11/30/2053,12/1/2054,P1407,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,4657.78869836294,19,Technology,3919712,Cheque,1,12,4502.81510860746,4002.81510860746,Michael,Marshall
Q1408,C1408,408,Brian Paul,12/31/2054,Cancellation due to non-payment,NY,12/31/2053,1/1/2055,P1408,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1131.08735054473,26,Manufacturing,1133668,ACH Transfer,1,12,1097.53886332268,597.53886332268,Brian,Paul
Q1409,C1409,409,Danielle Taylor,1/31/2055,Cancellation due to non-payment,NY,1/31/2054,2/1/2055,P1409,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9226.52369703323,52,Manufacturing,7812079,ACH Transfer,1,12,9148.43778777337,8648.43778777337,Danielle,Taylor
Q1410,C1410,410,Samuel Black,2/28/2055,Cancellation due to non-payment,NY,2/28/2054,3/1/2055,P1410,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,1888.66365434497,93,Manufacturing,5704327,Credit Card,1,12,1821.5800910752,1321.5800910752,Samuel,Black
Q1411,C1411,411,Ashley Camacho,3/31/2055,Cancellation due to non-payment,NY,3/31/2054,4/1/2055,P1411,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3759.87083739029,22,Consulting,2573199,ACH Transfer,1,12,3873.82273831373,3373.82273831373,Ashley,Camacho
Q1412,C1412,412,Tony Vargas,4/30/2055,Cancellation due to non-payment,NY,4/30/2054,5/1/2055,P1412,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9179.91929660507,21,Manufacturing,8371330,Credit Card,1,12,9550.55770345724,9050.55770345724,Tony,Vargas
Q1413,C1413,413,Gregory Fowler,5/31/2055,Cancellation due to non-payment,NY,5/31/2054,6/1/2055,P1413,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,9335.44938520031,51,Construction,8786283,Cheque,1,12,9555.464322438,9055.464322438,Gregory,Fowler
Q1414,C1414,414,Donald Miller,6/30/2055,Cancellation due to non-payment,NY,6/30/2054,7/1/2055,P1414,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5888.06481863893,38,Manufacturing,808175,ACH Transfer,1,12,6160.94099310957,5660.94099310957,Donald,Miller
Q1415,C1415,415,Bridget Cordova,7/31/2055,Cancellation due to non-payment,NY,7/31/2054,8/1/2055,P1415,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,6707.37652323743,20,Technology,1967306,ACH Transfer,1,12,6686.53490952819,6186.53490952819,Bridget,Cordova
Q1416,C1416,416,Timothy Johnson,8/31/2055,Cancellation due to non-payment,NY,8/31/2054,9/1/2055,P1416,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,5255.8847478563,29,Construction,8752233,ACH Transfer,1,12,5036.00969780487,4536.00969780487,Timothy,Johnson
Q1417,C1417,417,Joseph Weber,9/30/2055,Cancellation due to non-payment,NY,9/30/2054,10/1/2055,P1417,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3471.26880701397,51,Manufacturing,942840,Cheque,1,12,3638.89694528258,3138.89694528258,Joseph,Weber
Q1418,C1418,418,Lisa Armstrong,10/31/2055,Cancellation due to non-payment,NY,10/31/2054,11/1/2055,P1418,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,3808.41273374972,4,Manufacturing,4494643,Credit Card,1,12,3957.98090832924,3457.98090832924,Lisa,Armstrong
Q1419,C1419,419,Clarence Klein,11/30/2055,Cancellation due to non-payment,NY,11/30/2054,12/1/2055,P1419,GL,POLICY987654321,2022/11/04,ENTITY456,Business,ACTIVE,7018.95367539366,55,Retail,5989118,Cheque,1,12,7052.66610469334,6552.66610469334,Clarence,Klein
