quoteId,claimId,customerId,customerName,givenName,surname,cancelReasonDescription,controllingStateOrProvinceCode,id,statusCode,parentEntityId,parentEntityTypeName,lineOfBusinessCode,number,totalPremium,effectiveDate,originalEffectiveDate,cancellationDate,expirationDate,RenewalDate,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,claimAmount,durationInMonths,RenewalStatus
Q1347,C1347,347,Dr. Kevin Taylor,Dr.,Taylor,Cancellation due to non-payment,NY,1347,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6715.84,2048-11-30,2022-11-04,,2049-11-30,2049-12-01,6612.37,22,Technology,8075923.17,ACH Transfer,0,6215.84,12,1
Q1348,C1348,348,Mark Rasmussen,Mark,Rasmussen,Cancellation due to non-payment,NY,1348,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1407.74,2048-12-31,2022-11-04,2049-01-09,2049-12-31,,1389.59,33,Manufacturing,2320753.73,Credit Card,0,907.74,12,0
Q1349,C1349,349,Mr. Dylan Jackson,Mr.,Jackson,Cancellation due to non-payment,NY,1349,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4371.51,2049-01-31,2022-11-04,,2050-01-31,2050-02-01,4584.69,30,Manufacturing,2338182.8,ACH Transfer,0,3871.51,12,1
Q1350,C1350,350,John Moore,John,Moore,Cancellation due to non-payment,NY,1350,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6632.74,2049-02-28,2022-11-04,2050-01-01,2050-02-28,,6327.71,81,Technology,8191322.59,Credit Card,1,6132.74,12,0
Q1351,C1351,351,Jennifer Baldwin,Jennifer,Baldwin,Cancellation due to non-payment,NY,1351,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5528.23,2049-03-31,2022-11-04,2049-07-03,2050-03-31,,5731.13,32,Construction,9310944.36,Credit Card,1,5028.23,12,0
Q1352,C1352,352,Jamie Jenkins,Jamie,Jenkins,Cancellation due to non-payment,NY,1352,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8708.41,2049-04-30,2022-11-04,2049-08-24,2050-04-30,,8776.92,42,Technology,1044073.12,Credit Card,0,8208.41,12,0
Q1353,C1353,353,Thomas Matthews,Thomas,Matthews,Cancellation due to non-payment,NY,1353,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6928.24,2049-05-31,2022-11-04,2050-01-16,2050-05-31,,6885.71,78,Construction,4555580.53,Credit Card,0,6428.24,12,0
Q1354,C1354,354,Joshua Green,Joshua,Green,Cancellation due to non-payment,NY,1354,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2466.41,2049-06-30,2022-11-04,,2050-06-30,2050-07-01,2521.97,10,Manufacturing,3440797.36,ACH Transfer,1,1966.41,12,1
Q1355,C1355,355,David Nguyen,David,Nguyen,Cancellation due to non-payment,NY,1355,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1635.12,2049-07-31,2022-11-04,,2050-07-31,2050-08-01,1632.94,36,Construction,8719815.71,Credit Card,1,1135.12,12,1
Q1356,C1356,356,Sherry Wilson,Sherry,Wilson,Cancellation due to non-payment,NY,1356,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6781.77,2049-08-31,2022-11-04,,2050-08-31,2050-09-01,7035.02,34,Consulting,926896.66,Credit Card,1,6281.77,12,1
Q1357,C1357,357,Cassidy Brown,Cassidy,Brown,Cancellation due to non-payment,NY,1357,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1238.6,2049-09-30,2022-11-04,,2050-09-30,2050-10-01,1288.23,73,Technology,2190146.83,ACH Transfer,1,738.6,12,1
Q1358,C1358,358,Christine Ramirez,Christine,Ramirez,Cancellation due to non-payment,NY,1358,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6271.98,2049-10-31,2022-11-04,2050-07-11,2050-10-31,,6222.88,28,Consulting,7549436.54,Cheque,1,5771.98,12,0
Q1359,C1359,359,Joshua Clark,Joshua,Clark,Cancellation due to non-payment,NY,1359,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9462.07,2049-11-30,2022-11-04,2050-05-04,2050-11-30,,9250.9,11,Manufacturing,607809.1,ACH Transfer,0,8962.07,12,0
Q1360,C1360,360,Joshua Wilson,Joshua,Wilson,Cancellation due to non-payment,NY,1360,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6179.27,2049-12-31,2022-11-04,2050-09-29,2050-12-31,,6236.34,78,Technology,4976100.27,ACH Transfer,1,5679.27,12,0
Q1361,C1361,361,Sarah Lyons,Sarah,Lyons,Cancellation due to non-payment,NY,1361,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4493.53,2050-01-31,2022-11-04,,2051-01-31,2051-02-01,4678.83,39,Manufacturing,4476859.64,ACH Transfer,1,3993.53,12,1
Q1362,C1362,362,Lucas Campbell,Lucas,Campbell,Cancellation due to non-payment,NY,1362,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6789.59,2050-02-28,2022-11-04,2050-05-24,2051-02-28,,6593.14,47,Consulting,3410571.67,Credit Card,1,6289.59,12,0
Q1363,C1363,363,Johnathan West,Johnathan,West,Cancellation due to non-payment,NY,1363,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5124.28,2050-03-31,2022-11-04,2050-12-03,2051-03-31,,5187.29,19,Manufacturing,4006265.92,Credit Card,0,4624.28,12,0
Q1364,C1364,364,Allen Dyer,Allen,Dyer,Cancellation due to non-payment,NY,1364,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5910.55,2050-04-30,2022-11-04,2050-11-13,2051-04-30,,5988.31,15,Technology,5346411.81,Credit Card,0,5410.55,12,0
Q1365,C1365,365,Shelly Wilson,Shelly,Wilson,Cancellation due to non-payment,NY,1365,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9473.18,2050-05-31,2022-11-04,2050-11-30,2051-05-31,,9694.01,28,Technology,1697536.85,Cheque,0,8973.18,12,0
Q1366,C1366,366,Kelsey Cabrera,Kelsey,Cabrera,Cancellation due to non-payment,NY,1366,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4474.92,2050-06-30,2022-11-04,,2051-06-30,2051-07-01,4310.05,24,Manufacturing,5762759.2,Credit Card,0,3974.92,12,1
Q1367,C1367,367,John Sullivan,John,Sullivan,Cancellation due to non-payment,NY,1367,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9650.72,2050-07-31,2022-11-04,2051-05-04,2051-07-31,,9859.01,72,Technology,8073780.06,Cheque,0,9150.72,12,0
Q1368,C1368,368,Diamond Garcia,Diamond,Garcia,Cancellation due to non-payment,NY,1368,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9148.16,2050-08-31,2022-11-04,2051-05-10,2051-08-31,,9522.35,9,Technology,7625593.2,Credit Card,0,8648.16,12,0
Q1369,C1369,369,Alicia Crawford,Alicia,Crawford,Cancellation due to non-payment,NY,1369,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2762.12,2050-09-30,2022-11-04,,2051-09-30,2051-10-01,2673.64,47,Manufacturing,1623609.06,ACH Transfer,1,2262.12,12,1
Q1370,C1370,370,Jimmy Odom,Jimmy,Odom,Cancellation due to non-payment,NY,1370,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1624.25,2050-10-31,2022-11-04,,2051-10-31,2051-11-01,1581.62,33,Consulting,1577569.75,Credit Card,0,1124.25,12,1
Q1371,C1371,371,Daniel Murray,Daniel,Murray,Cancellation due to non-payment,NY,1371,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1907.0,2050-11-30,2022-11-04,,2051-11-30,2051-12-01,1996.9,62,Technology,2754926.24,Cheque,0,1407.0,12,1
Q1372,C1372,372,Matthew Johnson,Matthew,Johnson,Cancellation due to non-payment,NY,1372,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1164.0,2050-12-31,2022-11-04,2051-04-10,2051-12-31,,1126.87,97,Technology,3674639.79,Cheque,1,664.0,12,0
Q1373,C1373,373,John Caldwell,John,Caldwell,Cancellation due to non-payment,NY,1373,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1849.99,2051-01-31,2022-11-04,2051-08-06,2052-01-31,,1915.55,19,Technology,4143710.26,Credit Card,0,1349.99,12,0
Q1374,C1374,374,Kristen Kelley,Kristen,Kelley,Cancellation due to non-payment,NY,1374,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7147.06,2051-02-28,2022-11-04,2052-01-16,2052-02-28,,7141.54,67,Technology,6829002.45,ACH Transfer,1,6647.06,12,0
Q1375,C1375,375,Jessica Romero,Jessica,Romero,Cancellation due to non-payment,NY,1375,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1640.7,2051-03-31,2022-11-04,2051-11-03,2052-03-31,,1599.23,74,Manufacturing,661136.28,Credit Card,1,1140.7,12,0
Q1376,C1376,376,Brenda Horne,Brenda,Horne,Cancellation due to non-payment,NY,1376,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3870.78,2051-04-30,2022-11-04,,2052-04-30,2052-05-01,4014.29,40,Consulting,443259.77,Credit Card,0,3370.78,12,1
Q1377,C1377,377,Mr. David Schmidt,Mr.,Schmidt,Cancellation due to non-payment,NY,1377,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8603.88,2051-05-31,2022-11-04,2052-01-14,2052-05-31,,8556.82,47,Consulting,3979914.57,Credit Card,1,8103.88,12,0
Q1378,C1378,378,Richard Harrison,Richard,Harrison,Cancellation due to non-payment,NY,1378,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1209.45,2051-06-30,2022-11-04,2052-04-06,2052-06-30,,1211.24,65,Construction,7001920.55,ACH Transfer,1,709.45,12,0
Q1379,C1379,379,Beth Hill,Beth,Hill,Cancellation due to non-payment,NY,1379,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8330.22,2051-07-31,2022-11-04,,2052-07-31,2052-08-01,8212.96,29,Technology,2015009.9,Cheque,1,7830.22,12,1
Q1380,C1380,380,Jacob Merritt,Jacob,Merritt,Cancellation due to non-payment,NY,1380,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3536.69,2051-08-31,2022-11-04,,2052-08-31,2052-09-01,3569.56,50,Technology,6450894.36,ACH Transfer,1,3036.69,12,1
Q1381,C1381,381,Timothy Clark,Timothy,Clark,Cancellation due to non-payment,NY,1381,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2063.48,2051-09-30,2022-11-04,,2052-09-30,2052-10-01,1994.05,98,Construction,2672298.57,Cheque,0,1563.48,12,1
Q1382,C1382,382,Joseph Nguyen,Joseph,Nguyen,Cancellation due to non-payment,NY,1382,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7270.63,2051-10-31,2022-11-04,2052-04-17,2052-10-31,,7191.44,13,Consulting,8872252.48,Cheque,1,6770.63,12,0
Q1383,C1383,383,Christian White,Christian,White,Cancellation due to non-payment,NY,1383,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6660.49,2051-11-30,2022-11-04,2052-05-06,2052-11-30,,6973.14,1,Retail,8967330.45,Cheque,0,6160.49,12,0
Q1384,C1384,384,Roger Dickerson,Roger,Dickerson,Cancellation due to non-payment,NY,1384,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8897.25,2051-12-31,2022-11-04,2052-04-26,2052-12-31,,8682.06,34,Retail,3043143.32,ACH Transfer,1,8397.25,12,0
Q1385,C1385,385,Tristan Robbins,Tristan,Robbins,Cancellation due to non-payment,NY,1385,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7615.64,2052-01-31,2022-11-04,2052-04-04,2053-01-31,,7735.01,93,Consulting,2376938.16,Credit Card,1,7115.64,12,0
Q1386,C1386,386,Antonio Morales,Antonio,Morales,Cancellation due to non-payment,NY,1386,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8231.33,2052-02-29,2022-11-04,2052-12-14,2053-02-28,,8087.44,48,Technology,4171909.32,Credit Card,1,7731.33,12,0
Q1387,C1387,387,Nicholas Ellis,Nicholas,Ellis,Cancellation due to non-payment,NY,1387,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3538.31,2052-03-31,2022-11-04,,2053-03-31,2053-04-01,3635.07,77,Retail,2481262.69,Credit Card,0,3038.31,12,1
Q1388,C1388,388,Kathy Singleton,Kathy,Singleton,Cancellation due to non-payment,NY,1388,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,2596.96,2052-04-30,2022-11-04,,2053-04-30,2053-05-01,2501.1,48,Manufacturing,6756600.05,Credit Card,0,2096.96,12,1
Q1389,C1389,389,Jeff Dillon,Jeff,Dillon,Cancellation due to non-payment,NY,1389,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7755.53,2052-05-31,2022-11-04,2052-10-24,2053-05-31,,8119.9,49,Manufacturing,8278040.38,Credit Card,0,7255.53,12,0
Q1390,C1390,390,John Walton,John,Walton,Cancellation due to non-payment,NY,1390,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8261.51,2052-06-30,2022-11-04,2052-09-13,2053-06-30,,8223.33,64,Construction,6763612.1,ACH Transfer,1,7761.51,12,0
Q1391,C1391,391,Jennifer Rios,Jennifer,Rios,Cancellation due to non-payment,NY,1391,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9914.55,2052-07-31,2022-11-04,2053-05-16,2053-07-31,,9652.86,61,Consulting,8261069.43,ACH Transfer,1,9414.55,12,0
Q1392,C1392,392,Deborah Christian,Deborah,Christian,Cancellation due to non-payment,NY,1392,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4713.56,2052-08-31,2022-11-04,2053-02-19,2053-08-31,,4512.53,29,Consulting,4030222.41,ACH Transfer,1,4213.56,12,0
Q1393,C1393,393,Brian Williams,Brian,Williams,Cancellation due to non-payment,NY,1393,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4348.16,2052-09-30,2022-11-04,2052-12-09,2053-09-30,,4204.57,39,Retail,1647538.01,ACH Transfer,1,3848.16,12,0
Q1394,C1394,394,Steven Wood,Steven,Wood,Cancellation due to non-payment,NY,1394,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7987.72,2052-10-31,2022-11-04,,2053-10-31,2053-11-01,8003.51,88,Technology,7405714.38,ACH Transfer,0,7487.72,12,1
Q1395,C1395,395,Kenneth Hall,Kenneth,Hall,Cancellation due to non-payment,NY,1395,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4067.23,2052-11-30,2022-11-04,,2053-11-30,2053-12-01,4000.94,26,Consulting,3668697.6,ACH Transfer,1,3567.23,12,1
Q1396,C1396,396,Heidi Vargas,Heidi,Vargas,Cancellation due to non-payment,NY,1396,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9376.82,2052-12-31,2022-11-04,,2053-12-31,2054-01-01,9685.21,17,Retail,6745581.17,ACH Transfer,0,8876.82,12,1
Q1397,C1397,397,John Richard,John,Richard,Cancellation due to non-payment,NY,1397,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8725.71,2053-01-31,2022-11-04,2053-03-13,2054-01-31,,8665.4,71,Retail,2779375.03,Credit Card,1,8225.71,12,0
Q1398,C1398,398,Kyle Dunlap,Kyle,Dunlap,Cancellation due to non-payment,NY,1398,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4860.95,2053-02-28,2022-11-04,2053-07-12,2054-02-28,,4738.8,13,Consulting,904173.38,Cheque,0,4360.95,12,0
Q1399,C1399,399,Susan Wilson,Susan,Wilson,Cancellation due to non-payment,NY,1399,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7757.84,2053-03-31,2022-11-04,,2054-03-31,2054-04-01,7848.72,69,Retail,9926559.78,ACH Transfer,0,7257.84,12,1
Q1400,C1400,400,Yolanda King,Yolanda,King,Cancellation due to non-payment,NY,1400,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7790.89,2053-04-30,2022-11-04,,2054-04-30,2054-05-01,7951.99,26,Construction,1646394.93,Cheque,1,7290.89,12,1
Q1401,C1401,401,Angela Payne,Angela,Payne,Cancellation due to non-payment,NY,1401,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1928.11,2053-05-31,2022-11-04,2053-10-21,2054-05-31,,1863.91,49,Construction,9885367.84,ACH Transfer,1,1428.11,12,0
Q1402,C1402,402,Bryan Dickerson,Bryan,Dickerson,Cancellation due to non-payment,NY,1402,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9122.98,2053-06-30,2022-11-04,,2054-06-30,2054-07-01,8819.75,67,Consulting,9775071.33,ACH Transfer,0,8622.98,12,1
Q1403,C1403,403,Timothy Jones,Timothy,Jones,Cancellation due to non-payment,NY,1403,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5547.27,2053-07-31,2022-11-04,,2054-07-31,2054-08-01,5290.25,7,Technology,7958799.23,Credit Card,1,5047.27,12,1
Q1404,C1404,404,Angela Perez,Angela,Perez,Cancellation due to non-payment,NY,1404,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8438.12,2053-08-31,2022-11-04,2054-07-05,2054-08-31,,8637.6,58,Construction,6628287.32,Cheque,1,7938.12,12,0
Q1405,C1405,405,Samantha Buckley,Samantha,Buckley,Cancellation due to non-payment,NY,1405,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3880.45,2053-09-30,2022-11-04,,2054-09-30,2054-10-01,3944.01,49,Construction,5820289.8,Credit Card,0,3380.45,12,1
Q1406,C1406,406,Katie Bryant,Katie,Bryant,Cancellation due to non-payment,NY,1406,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9059.71,2053-10-31,2022-11-04,,2054-10-31,2054-11-01,9036.73,53,Consulting,8674405.3,Credit Card,0,8559.71,12,1
Q1407,C1407,407,Brittney Wise,Brittney,Wise,Cancellation due to non-payment,NY,1407,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4502.82,2053-11-30,2022-11-04,,2054-11-30,2054-12-01,4657.79,65,Manufacturing,2965451.26,Cheque,0,4002.82,12,1
Q1408,C1408,408,Jacob Atkinson,Jacob,Atkinson,Cancellation due to non-payment,NY,1408,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1097.54,2053-12-31,2022-11-04,2054-11-19,2054-12-31,,1131.09,62,Retail,4730044.0,Credit Card,0,597.54,12,0
Q1409,C1409,409,Molly Fisher,Molly,Fisher,Cancellation due to non-payment,NY,1409,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9148.44,2054-01-31,2022-11-04,,2055-01-31,2055-02-01,9226.53,17,Construction,6231960.7,ACH Transfer,1,8648.44,12,1
Q1410,C1410,410,Dale Moore,Dale,Moore,Cancellation due to non-payment,NY,1410,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1821.58,2054-02-28,2022-11-04,,2055-02-28,2055-03-01,1888.66,43,Manufacturing,4170785.71,ACH Transfer,0,1321.58,12,1
Q1411,C1411,411,Ashley Johnson,Ashley,Johnson,Cancellation due to non-payment,NY,1411,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3873.82,2054-03-31,2022-11-04,,2055-03-31,2055-04-01,3759.87,25,Technology,4332115.9,ACH Transfer,0,3373.82,12,1
Q1412,C1412,412,Teresa Wilkinson,Teresa,Wilkinson,Cancellation due to non-payment,NY,1412,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9550.56,2054-04-30,2022-11-04,2054-05-27,2055-04-30,,9179.92,3,Manufacturing,3369818.21,ACH Transfer,0,9050.56,12,0
Q1413,C1413,413,Seth Travis,Seth,Travis,Cancellation due to non-payment,NY,1413,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,9555.46,2054-05-31,2022-11-04,2054-09-13,2055-05-31,,9335.45,79,Consulting,5685894.99,ACH Transfer,1,9055.46,12,0
Q1414,C1414,414,Dennis Anderson,Dennis,Anderson,Cancellation due to non-payment,NY,1414,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6160.94,2054-06-30,2022-11-04,,2055-06-30,2055-07-01,5888.06,29,Technology,8520687.83,Credit Card,0,5660.94,12,1
Q1415,C1415,415,Lauren Powell,Lauren,Powell,Cancellation due to non-payment,NY,1415,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,6686.53,2054-07-31,2022-11-04,2054-09-01,2055-07-31,,6707.37,32,Technology,2095130.94,Credit Card,1,6186.53,12,0
Q1416,C1416,416,April Lewis,April,Lewis,Cancellation due to non-payment,NY,1416,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5036.01,2054-08-31,2022-11-04,,2055-08-31,2055-09-01,5255.89,26,Manufacturing,9350887.08,ACH Transfer,0,4536.01,12,1
Q1417,C1417,417,Marie Patterson,Marie,Patterson,Cancellation due to non-payment,NY,1417,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3638.9,2054-09-30,2022-11-04,2055-04-11,2055-09-30,,3471.27,16,Consulting,6921967.77,ACH Transfer,0,3138.9,12,0
Q1418,C1418,418,Jared Gilbert DDS,Jared,DDS,Cancellation due to non-payment,NY,1418,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,3957.98,2054-10-31,2022-11-04,2054-11-18,2055-10-31,,3808.41,25,Construction,8250404.81,Credit Card,1,3457.98,12,0
Q1419,C1419,419,Thomas Fleming,Thomas,Fleming,Cancellation due to non-payment,NY,1419,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7052.67,2054-11-30,2022-11-04,,2055-11-30,2055-12-01,7018.96,54,Manufacturing,5606287.86,Cheque,0,6552.67,12,1
Q1420,C1420,420,Jason Morgan,Jason,Morgan,Cancellation due to non-payment,NY,1420,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,7771.37,2054-12-31,2022-11-04,,2055-12-31,2056-01-01,8108.55,28,Construction,7817215.34,Credit Card,0,7271.37,12,1
Q1421,C1421,421,Patricia Phillips,Patricia,Phillips,Cancellation due to non-payment,NY,1421,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8124.21,2055-01-31,2022-11-04,,2056-01-31,2056-02-01,7974.85,73,Manufacturing,260383.93,Credit Card,1,7624.21,12,1
Q1422,C1422,422,Margaret Johnson,Margaret,Johnson,Cancellation due to non-payment,NY,1422,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8106.56,2055-02-28,2022-11-04,2055-09-09,2056-02-28,,8112.42,56,Construction,8201966.21,Credit Card,0,7606.56,12,0
Q1423,C1423,423,Victor Garner,Victor,Garner,Cancellation due to non-payment,NY,1423,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1820.85,2055-03-31,2022-11-04,,2056-03-31,2056-04-01,1737.38,65,Manufacturing,497374.7,Credit Card,0,1320.85,12,1
Q1424,C1424,424,Rodney Davis,Rodney,Davis,Cancellation due to non-payment,NY,1424,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5449.78,2055-04-30,2022-11-04,2056-02-07,2056-04-30,,5258.13,93,Technology,8910142.43,Credit Card,0,4949.78,12,0
Q1425,C1425,425,Ashley Chan,Ashley,Chan,Cancellation due to non-payment,NY,1425,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,1518.03,2055-05-31,2022-11-04,2056-02-13,2056-05-31,,1591.9,86,Retail,9920431.2,Cheque,0,1018.03,12,0
Q1426,C1426,426,Cassandra Stephens,Cassandra,Stephens,Cancellation due to non-payment,NY,1426,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,5945.76,2055-06-30,2022-11-04,,2056-06-30,2056-07-01,6222.31,80,Technology,3011267.88,ACH Transfer,1,5445.76,12,1
Q1427,C1427,427,Bradley Parker,Bradley,Parker,Cancellation due to non-payment,NY,1427,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,4973.77,2055-07-31,2022-11-04,2055-10-07,2056-07-31,,4727.54,41,Construction,2182153.71,ACH Transfer,0,4473.77,12,0
Q1428,C1428,428,Michael Bryant,Michael,Bryant,Cancellation due to non-payment,NY,1428,ACTIVE,ENTITY456,Business,General Liability,POLICY987654321,8989.34,2055-08-31,2022-11-04,,2056-08-31,2056-09-01,9395.49,51,Consulting,7677097.3,Cheque,1,8489.34,12,1
